Epoch,tr_loss,tr_pos,tr_neg,val_seen_acc,val_unseen_acc,val_joint_acc,harmonic_mean_acc
36,0.011398001979940977,3.5128205128205128,162.35897435897436,0.6999999970197678,0.7806667119264603,0.6447062489390373,0.7381359933605417
37,0.010652321223647166,2.8974358974358974,162.02564102564102,0.7113461470603943,0.7790000402927398,0.6321215006709099,0.7436375278770455
38,0.010947189323651867,3.5384615384615383,159.48717948717947,0.7045384573936463,0.7833333784341812,0.6185113298892975,0.7418495017884517
39,0.011453908229342256,3.6153846153846154,172.23076923076923,0.7042307621240615,0.808666715323925,0.6416610491275787,0.7528441096981183
40,0.010092591108658757,3.1794871794871793,156.66666666666666,0.6976923036575318,0.8176667141914368,0.6290217524766922,0.7529301858223623
41,0.010300484909795416,2.58974358974359,153.87179487179486,0.7039999955892563,0.7800000447034836,0.6319463545084,0.7400539260397198
42,0.011040141352285177,3.58974358974359,161.56410256410257,0.7078076905012131,0.7766667133569718,0.6427288472652435,0.7406401501320637
43,0.00971615481047103,3.076923076923077,152.7948717948718,0.7152692264318466,0.7893333768844605,0.6318813854455948,0.7504783956063573
44,0.009023836413875986,2.5641025641025643,140.15384615384616,0.7108846074342727,0.7810000425577164,0.6297260200977326,0.7442946861377973
45,0.008964273371160604,2.5641025641025643,139.89743589743588,0.7060384595394135,0.7756667095422745,0.6186214983463287,0.7392166001022307
46,0.008492092655685086,2.282051282051282,133.35897435897436,0.7109615355730057,0.7993333798646927,0.6233474889397621,0.7525620080878905
47,0.008513063019237075,2.7435897435897436,131.48717948717947,0.7044999951124191,0.7983333772420883,0.6233842098712921,0.7484873183032564
48,0.008227652950713841,2.58974358974359,130.02564102564102,0.7266923069953919,0.7980000424385071,0.6254410976171494,0.7606786930325581
49,0.007815912992765125,2.1538461538461537,125.53846153846153,0.7205384588241577,0.7743333819508552,0.646644099354744,0.7464679799677086
50,0.007417462360209379,1.9487179487179487,121.38461538461539,0.7241538447141648,0.7730000448226929,0.6360628601908683,0.7477801157711838
