Epoch,tr_loss,tr_pos,tr_neg,val_seen_acc,val_unseen_acc,val_joint_acc,harmonic_mean_acc
16,0.019064422099827193,10.205128205128204,1019.3846153846154,0.641846154332161,0.7480000406503677,0.5865367522835732,0.6908691785680268
17,0.018360036425292492,10.820512820512821,1002.0,0.6078076934814454,0.7636667090654373,0.5736469179391861,0.6768810269643548
18,0.01810140186586441,10.871794871794872,960.1025641025641,0.6438846123218537,0.7686667096614838,0.5905033406615258,0.7007641544098708
19,0.016256372707012374,10.871794871794872,905.3846153846154,0.6463846105337143,0.798333380818367,0.5817288428544998,0.7143683605039093
20,0.0164284081174395,10.717948717948717,872.7179487179487,0.6560384577512741,0.7950000450015068,0.6105932494997979,0.7188652850293673
21,0.015338379006164197,9.794871794871796,850.0,0.6525769209861756,0.7750000429153442,0.6131723493337631,0.7085392305402006
22,0.015056023039878944,10.051282051282051,820.3589743589744,0.6585384625196457,0.7946667110919953,0.5814068102836609,0.7202267149069748
23,0.013833240271569828,9.076923076923077,772.2564102564103,0.6680769228935242,0.7886667114496231,0.5903644362092018,0.7233805830377236
24,0.013786483293351455,7.846153846153846,749.6410256410256,0.6688846123218536,0.7823333764076232,0.6261553981900215,0.7211745737013561
25,0.012321324541400641,8.153846153846153,704.8205128205128,0.6606538462638855,0.7880000460147858,0.6003903469443321,0.7187296621098538
26,0.011773639143659519,6.0,670.5128205128206,0.6706923049688339,0.7766667127609252,0.6025198042392731,0.7197998304404829
27,0.012152261602190824,7.333333333333333,689.4871794871794,0.6623846161365509,0.7876667085289956,0.5967034155130386,0.7196135771164622
28,0.012149350813184029,8.256410256410257,668.974358974359,0.6536153835058213,0.7956667140126228,0.5866299694776536,0.7176794708396079
29,0.011820140867852248,7.743589743589744,634.4615384615385,0.6762307655811309,0.7716667118668556,0.6017401441931725,0.7208034815544369
30,0.010792946753402552,5.794871794871795,616.1538461538462,0.6757307654619217,0.7930000448226928,0.5978192374110222,0.7296837835049395
31,0.010458364079778012,6.923076923076923,597.6410256410256,0.6683461511135101,0.7696667084097862,0.6341215002536774,0.7154369709550589
32,0.010416328453291684,6.666666666666667,580.2564102564103,0.6767307686805725,0.7766667139530182,0.5946073725819587,0.7232629320227678
33,0.009282920772257524,5.128205128205129,548.0,0.6880769199132919,0.7860000443458557,0.6057683891057968,0.7337859591843235
34,0.009561604091849847,5.538461538461538,534.2564102564103,0.67434614777565,0.7746667116880417,0.6137385857105255,0.7210336463545386
35,0.009542945079887524,6.3076923076923075,538.3076923076923,0.6709230780601502,0.7893333774805069,0.6032938107848167,0.7253273590751008
36,0.00894969074915235,5.230769230769231,501.3333333333333,0.6723076909780502,0.7736667129397392,0.6173898619413376,0.7194347008547277
37,0.00868032755664526,5.230769230769231,487.1794871794872,0.6876153802871704,0.7743333774805069,0.5800537046790123,0.7284024655396575
38,0.008762030229450036,5.589743589743589,498.35897435897436,0.6709230756759643,0.7666667103767395,0.5866864678263665,0.7156066248309839
39,0.009034608813145986,5.897435897435898,492.35897435897436,0.6768076896667481,0.7940000438690186,0.61294918268919,0.7307349873588616
40,0.008413348191728195,4.82051282051282,495.4871794871795,0.6769230747222901,0.78600004196167,0.5932495903968811,0.7273951160777038
41,0.007730833947276458,3.8461538461538463,447.7435897435897,0.687653843164444,0.7713333767652512,0.6127683928608895,0.7270939095946188
42,0.008187562024268584,3.8974358974358974,440.15384615384613,0.6899230724573135,0.7576667129993438,0.6215565291047096,0.72220977487243
43,0.007311164389531582,4.256410256410256,413.38461538461536,0.6693846136331558,0.7860000440478325,0.5940339282155037,0.7230203135972975
44,0.007998997190346321,5.846153846153846,440.97435897435895,0.6739999985694886,0.7483333760499954,0.5956864714622497,0.7092242977454327
45,0.007182566246065574,3.5384615384615383,432.1025641025641,0.6869615340232849,0.78000004529953,0.603350313603878,0.7305304177148919
46,0.007401161492826083,4.82051282051282,404.97435897435895,0.6827692276239395,0.7833333814144134,0.5941130232810974,0.7296023136486715
47,0.007253980896889399,4.512820512820513,406.5128205128205,0.6918076878786087,0.7883333790302277,0.6073277148604393,0.7369231276899947
48,0.006708803646361981,3.8461538461538463,365.7435897435897,0.6891153812408447,0.7810000443458557,0.5865005159378052,0.7321862405378461
49,0.0064221472264482425,2.717948717948718,351.84615384615387,0.7049230736494064,0.7826667106151581,0.6067712172865868,0.7417633935455765
50,0.006794972416873162,4.3076923076923075,353.12820512820514,0.6944230723381043,0.7580000442266465,0.6085801017284393,0.724820079687599
